Target ID,Target Name,Priority Number,High Priority Start Date,High Priority End Date,Site Center WKT,Site Shape WKT,Number of Desired Observations,Mode,Swath Scale,Scan Direction,Glint Check,Rotate Target,Ascending Centroid WKT,Ascending Polygon WKT,Ascending Along,Ascending Across,Descending Centroid WKT,Descending Polygon WKT,Descending Along,Descending Across
fossil0054,fossil_Boston_USA,115,,,POINT(-71.05673999999993 42.35866000000004),"POLYGON((-71.53951971757938 41.9975334610992,-71.545064147 42.71770768811299,-70.5684158529999 42.71770768811299,-70.57396028242053 41.9975334610992,-71.53951971757938 41.9975334610992))",4,Area Mapping Mode,1,0,1,1,POINT(-71.251095 42.258528),"POLYGON((-71.523285 41.842598,-71.872139 42.209454,-70.975296 42.673805,-70.629112 42.304245,-71.523285 41.842598))",90,50,POINT(-71.186669 42.425216),"POLYGON((-71.810555 42.468914,-71.465675 42.839596,-70.563683 42.378139,-70.911324 42.010166,-71.810555 42.468914))",90,50
fossil0055,fossil_Baotou_China,10,,,POINT(109.8222200000001 40.65222000000006),"POLYGON((109.3517967223803 40.29104518956779,109.34671010619 41.01143513439498,110.2977298938101 41.01143513439498,110.2926432776198 40.29104518956779,109.3517967223803 40.29104518956779))",10,Area Mapping Mode,1,0,1,1,POINT(109.82694 40.654932),"POLYGON((109.582458 40.231579,109.224045 40.588314,110.074539 41.077766,110.431015 40.718407,109.582458 40.231579))",90,50,POINT(109.826939 40.649508),"POLYGON((109.222923 40.71302,109.579407 41.072353,110.429779 40.582855,110.071358 40.226139,109.222923 40.71302))",90,50
fossil0056,fossil_Taiyuan_China,117,,,POINT(112.54952 37.88141000000007),"POLYGON((112.0970381338729 37.52015313107295,112.0926070162062 38.24088862417344,113.0064329837939 38.24088862417344,113.0020018661272 37.52015313107295,112.0970381338729 37.52015313107295))",1,Area Mapping Mode,1,0,1,1,POINT(112.553857 37.884318),"POLYGON((112.348969 37.451256,111.980003 37.792336,112.761169 38.317024,113.12912 37.973511,112.348969 37.451256))",90,50,POINT(112.553856 37.878502),"POLYGON((111.978645 37.96772,112.346596 38.311218,113.127655 37.786491,112.758698 37.445427,111.978645 37.96772))",90,50
fossil0057,fossil_Denver_USA,118,,,POINT(-104.99202 39.74001000000004),"POLYGON((-105.4562605798458 39.37880857456348,-105.4611202406281 40.09931303640251,-104.5229197593719 40.09931303640251,-104.5277794201541 39.37880857456348,-105.4562605798458 39.37880857456348))",3,Area Mapping Mode,1,0,1,1,POINT(-104.987434 39.742792),"POLYGON((-105.21785 39.315868,-105.580429 39.667217,-104.75415 40.169254,-104.393158 39.815346,-105.21785 39.315868))",90,50,POINT(-104.987435 39.737228),"POLYGON((-105.581657 39.809811,-105.220665 40.1637,-104.394493 39.661625,-104.757072 39.310295,-105.581657 39.809811))",90,50
fossil0058,fossil_Athens_Greece,119,,,POINT(23.73640000000006 37.97614000000004),"POLYGON((23.28334471993969 37.61488598651998,23.27889278162718 38.33560978975403,24.19390721837294 38.33560978975403,24.18945528006043 37.61488598651998,23.28334471993969 37.61488598651998))",5,Area Mapping Mode,1,0,1,1,POINT(23.888834 38.077606),"POLYGON((23.681404 37.645138,23.313042 37.987278,24.09873 38.509705,24.466028 38.165119,23.681404 37.645138))",90,50,POINT(23.723352 38.134846),"POLYGON((23.145613 38.221973,23.512825 38.566807,24.29969 38.044895,23.9314 37.702515,23.145613 38.221973))",90,50
fossil0059,fossil_Atlanta_USA,120,,,POINT(-84.39110999999997 33.74831000000006),"POLYGON((-84.82101917107379 33.38692763129029,-84.82463326485566 34.10816167019384,-83.95758673514426 34.10816167019384,-83.96120082892614 33.38692763129029,-84.82101917107379 33.38692763129029))",4,Area Mapping Mode,1,0,1,1,POINT(-84.387233 33.751438),"POLYGON((-84.547272 33.308662,-84.9235 33.629974,-84.225533 34.194004,-83.849457 33.870575,-84.547272 33.308662))",90,50,POINT(-84.387233 33.745182),"POLYGON((-84.924965 33.864338,-84.548897 34.187756,-83.851006 33.623699,-84.227226 33.302402,-84.924965 33.864338))",90,50
fossil0060,fossil_Seattle_USA,121,,,POINT(-122.32945 47.60357000000005),"POLYGON((-122.8577782081765 47.24257215960529,-122.865072750597 47.96207827887452,-121.793827249403 47.96207827887452,-121.8011217918234 47.24257215960529,-122.8577782081765 47.24257215960529))",6,Area Mapping Mode,1,0,1,1,POINT(-122.323392 47.605438),"POLYGON((-122.727493 47.232498,-123.007599 47.639736,-121.913498 47.97694,-121.640137 47.567078,-122.727493 47.232498))",90,50,POINT(-122.323392 47.601702),"POLYGON((-123.00663 47.563572,-122.732986 47.973339,-121.639206 47.635769,-121.919594 47.228626,-123.00663 47.563572))",90,50
fossil0061,fossil_Yinchuan_China,122,,,POINT(106.2652100000001 38.46662000000003),"POLYGON((105.8091422769001 38.10538072817311,105.8045808414823 38.82604384945809,106.7258391585178 38.82604384945809,106.7212777231001 38.10538072817311,105.8091422769001 38.10538072817311))",3,Area Mapping Mode,1,0,1,1,POINT(106.269623 38.46949),"POLYGON((106.057076 38.038227,105.689888 38.382462,106.484734 38.900364,106.850739 38.553654,106.057076 38.038227))",90,50,POINT(106.269622 38.463749),"POLYGON((105.688576 38.548023,106.054665 38.894665,106.849289 38.376614,106.482025 38.032444,105.688576 38.548023))",90,50
fossil0062,fossil_Sao_Paulo_Brazil,123,,,POINT(-46.65467999999998 -23.56286999999998),"POLYGON((-47.0475622270171 -23.92352690864139,-47.04542014372504 -23.20120898706307,-46.26393985627493 -23.20120898706307,-46.26179777298287 -23.92352690864139,-47.0475622270171 -23.92352690864139))",13,Area Mapping Mode,1,0,1,1,POINT(-46.651545 -23.559418),"POLYGON((-46.745686 -24.01376,-47.12257 -23.72574,-46.558056 -23.105021,-46.181713 -23.39168,-46.745686 -24.01376))",90,50,POINT(-46.651545 -23.566322),"POLYGON((-47.121403 -23.398588,-46.745045 -23.111925,-46.180492 -23.732639,-46.557396 -24.020662,-47.121403 -23.398588))",90,50
fossil0063,fossil_Berlin_Germany,124,,,POINT(13.37691000000007 52.51604000000003),"POLYGON((12.79245342578753 52.15511822704568,12.78283650974072 52.87400614025717,13.97098349025941 52.87400614025717,13.9613665742126 52.15511822704568,12.79245342578753 52.15511822704568))",10,Area Mapping Mode,1,0,1,1,POINT(13.394291 52.526074),"POLYGON((12.736247 52.296606,12.723868 52.745699,14.059189 52.751852,14.057989 52.302698,12.736247 52.296606))",90,50,POINT(13.394291 52.526006),"POLYGON((12.730603 52.302622,12.729385 52.751776,14.064704 52.745641,14.052343 52.296549,12.730603 52.302622))",90,50
fossil0064,fossil_Minneapolis_USA,125,,,POINT(-93.26493999999997 44.97902000000005),"POLYGON((-93.7689180723804 44.61796227014347,-93.77526364285765 45.33780293049721,-92.75461635714228 45.33780293049721,-92.76096192761953 44.61796227014347,-93.7689180723804 44.61796227014347))",4,Area Mapping Mode,1,0,1,1,POINT(-93.259464 44.981294),"POLYGON((-93.589325 44.582508,-93.91291 44.968479,-92.924988 45.379116,-92.605766 44.990379,-93.589325 44.582508))",90,50,POINT(-93.259464 44.976746),"POLYGON((-93.913109 44.985855,-93.593887 45.37458,-92.606071 44.963913,-92.929657 44.57795,-93.913109 44.985855))",90,50
fossil0065,fossil_Zhengzhou_China,126,,,POINT(113.6486100000001 34.75778000000003),"POLYGON((113.2136057706243 34.39642824650009,113.2098072851634 35.11754283791313,114.0874127148367 35.11754283791313,114.0836142293758 34.39642824650009,113.2136057706243 34.39642824650009))",4,Area Mapping Mode,1,0,1,1,POINT(113.652589 34.76086),"POLYGON((113.482872 34.320061,113.107765 34.645847,113.824127 35.20142,114.198914 34.87344,113.482872 34.320061))",90,50,POINT(113.652588 34.754699),"POLYGON((113.106331 34.867374,113.481178 35.19529,114.197342 34.639591,113.822182 34.313869,113.106331 34.867374))",90,50
fossil0066,fossil_Chongqing_China,127,,,POINT(106.55278 29.56278000000003),"POLYGON((106.1414661791146 29.2012743069914,106.1385318834297 29.9229833690706,106.9670281165704 29.9229833690706,106.9640938208855 29.2012743069914,106.1414661791146 29.2012743069914))",10,Area Mapping Mode,1,0,1,1,POINT(106.556296 29.56607),"POLYGON((106.429489 29.117041,106.051453 29.421988,106.684242 30.014978,107.062569 29.708239,106.429489 29.117041))",90,50,POINT(106.556296 29.55949),"POLYGON((106.050072 29.701706,106.428413 30.00841,107.061089 29.415361,106.683044 29.110449,106.050072 29.701706))",90,50
fossil0067,fossil_Doha_Qatar,1,,,POINT(51.51907000000006 25.29502000000008),"POLYGON((51.12304724029713 24.93340027700211,51.12069426922264 25.65555246574329,51.91744573077747 25.65555246574329,51.91509275970299 24.93340027700211,51.12304724029713 24.93340027700211))",5,Area Mapping Mode,1,0,1,1,POINT(51.31269 25.076492),"POLYGON((51.212032 24.623165,50.835026 24.913944,51.414093 25.529751,51.791618 25.237507,51.212032 24.623165))",90,50,POINT(51.301175 25.36665),"POLYGON((50.82066 25.526583,51.19828 25.819679,51.780415 25.205162,51.403301 24.913549,50.82066 25.526583))",90,50
fossil0068,fossil_Mumbai_India,129,,,POINT(72.83486000000005 18.94017000000002),"POLYGON((72.4559079657653 18.57841708387648,72.45427396591094 19.30113140403939,73.21544603408915 19.30113140403939,73.21381203423482 18.57841708387648,72.4559079657653 18.57841708387648))",2,Area Mapping Mode,1,0,1,1,POINT(73.066397 19.219503),"POLYGON((72.989441 18.762829,72.615501 19.039568,73.143784 19.676146,73.518272 19.398333,72.989441 18.762829))",90,50,POINT(73.061934 18.90867),"POLYGON((72.611259 19.088287,72.98558 19.365446,73.511642 18.727968,73.137871 18.451864,72.611259 19.088287))",90,50
fossil0069,fossil_Ad_Damman_Saudi_Arabia,130,,,POINT(50.06027000000006 26.44041000000004),"POLYGON((49.66047250840367 26.07881931044243,49.6579727441376 26.80085722165757,50.46256725586252 26.80085722165757,50.46006749159645 26.07881931044243,49.66047250840367 26.07881931044243))",3,Area Mapping Mode,1,0,1,1,POINT(49.81005 26.183082),"POLYGON((49.703716 25.730637,49.326271 26.024597,49.91721 26.635448,50.295139 26.339945,49.703716 25.730637))",90,50,POINT(49.817938 26.425366),"POLYGON((49.33144 26.581247,49.709415 26.877516,50.303116 26.267843,49.925613 25.973135,49.33144 26.581247))",90,50
fossil0070,fossil_Wenzhou_China,131,,,POINT(120.66682 27.99942000000004),"POLYGON((120.2615044971148 27.63787077754521,120.2587944740994 28.35974752458125,121.0748455259006 28.35974752458125,121.0721355028853 27.63787077754521,120.2615044971148 27.63787077754521))",5,Area Mapping Mode,1,0,1,1,POINT(120.60682 28.05942),"POLYGON((120.489761 27.608719,120.111816 27.908524,120.724861 28.510021,121.103203 28.208536,120.489761 27.608719))",90,50,POINT(120.482731 28.179566),"POLYGON((119.98558 28.328135,120.363914 28.630037,120.978493 28.029207,120.600548 27.728992,119.98558 28.328135))",90,50
fossil0071,fossil_Quanzhou_China,132,,,POINT(118.5805200000001 24.91197000000005),"POLYGON((118.1857087995115 24.5503408639302,118.1834035733374 25.2725304533287,118.9776364266628 25.2725304533287,118.9753312004887 24.5503408639302,118.1857087995115 24.5503408639302))",4,Area Mapping Mode,1,0,1,1,POINT(118.57052 24.92197),"POLYGON((118.470634 24.468525,118.093689 24.758865,118.671143 25.375347,119.048607 25.083555,118.470634 24.468525))",90,50,POINT(118.480951 25.017987),"POLYGON((118.002342 25.179224,118.379852 25.471292,118.958298 24.855223,118.581306 24.564615,118.002342 25.179224))",90,50
fossil0072,fossil_Brisbane_Australia,133,,,POINT(153.0233400000001 -27.46843999999993),"POLYGON((152.6173174554914 -27.82880876000389,152.6199544408832 -27.10687641933376,153.4267255591169 -27.10687641933376,153.4293625445087 -27.82880876000389,152.6173174554914 -27.82880876000389))",4,Area Mapping Mode,1,0,1,1,POINT(152.844599 -27.646089),"POLYGON((152.729095 -28.097113,152.3508 -27.79701,152.959152 -27.194969,153.337021 -27.493423,152.729095 -28.097113))",90,50,POINT(152.92334 -27.45844),"POLYGON((152.431997 -27.305048,152.80982 -27.007151,153.416052 -27.610104,153.037786 -27.909636,152.431997 -27.305048))",90,50
fossil0073,fossil_Dalian_China,134,,,POINT(121.6022200000001 38.91222000000005),"POLYGON((121.1433510987806 38.55099404936022,121.1386876533917 39.27160182543121,122.0657523466084 39.27160182543121,122.0610889012196 38.55099404936022,121.1433510987806 38.55099404936022))",3,Area Mapping Mode,1,0,1,1,POINT(121.606691 38.915061),"POLYGON((121.388031 38.485264,121.022369 38.831974,121.828011 39.344448,122.192352 38.995228,121.388031 38.485264))",90,50,POINT(121.606691 38.909379),"POLYGON((121.021103 38.989662,121.385529 39.33881,122.190933 38.826176,121.825195 38.479538,121.021103 38.989662))",90,50
fossil0074,fossil_Tel_Aviv-Yafo_Israel,135,,,POINT(34.78953000000007 32.08556000000004),"POLYGON((34.36747659079845 31.72412774360912,34.36414782411381 32.44555465383712,35.2149121758863 32.44555465383712,35.21158340920169 31.72412774360912,34.36747659079845 31.72412774360912))",3,Area Mapping Mode,1,0,1,1,POINT(35.01953 32.09556),"POLYGON((34.873918 31.649967,34.496519 31.96438,35.16657 32.540983,35.544031 32.224584,34.873918 31.649967))",90,50,POINT(35.041999 31.867796),"POLYGON((34.519176 31.998091,34.896809 32.313572,35.563332 31.735369,35.185791 31.421856,34.519176 31.998091))",90,50
fossil0075,fossil_Milan_Italy,136,,,POINT(9.18178000000006 45.46796000000006),"POLYGON((8.673517846141579 45.1069142044493,8.667007659058669 45.82669249486886,9.696552340941452 45.82669249486886,9.690042153858542 45.1069142044493,8.673517846141579 45.1069142044493))",4,Area Mapping Mode,1,0,1,1,POINT(9.187357 45.470169),"POLYGON((8.845296 45.075325,8.528009 45.465042,9.534238 45.863979,9.846781 45.471504,8.845296 45.075325))",90,50,POINT(9.187356 45.465751),"POLYGON((8.527984 45.467133,8.840559 45.859585,9.846651 45.460579,9.529335 45.070881,8.527984 45.467133))",90,50
fossil0076,fossil_Abu_Dhabi_UAE,137,,,POINT(54.37173000000007 24.46918000000005),"POLYGON((53.97828831189895 24.10754017799125,53.97603747500898 24.8297724765273,54.76742252499116 24.8297724765273,54.76517168810119 24.10754017799125,53.97828831189895 24.10754017799125))",3,Area Mapping Mode,1,0,1,1,POINT(54.51173 24.32918),"POLYGON((54.414688 23.875307,54.038002 24.164022,54.609467 24.782991,54.986687 24.492863,54.414688 23.875307))",90,50,POINT(54.609993 24.211586),"POLYGON((54.135651 24.37569,54.512829 24.665483,55.083111 24.046015,54.706467 23.757627,54.135651 24.37569))",90,50
fossil0077,fossil_Ankara_Turkey,138,,,POINT(32.85391000000004 39.92109000000005),"POLYGON((32.38846447514521 39.55989389517051,32.38356068194969 40.28037567688244,33.32425931805037 40.28037567688244,33.31935552485484 39.55989389517051,32.38846447514521 39.55989389517051))",6,Area Mapping Mode,1,0,1,1,POINT(32.858522 39.923859),"POLYGON((32.625416 39.497608,32.263588 39.849998,33.094547 40.34964,33.454716 39.994671,32.625416 39.497608))",90,50,POINT(32.858521 39.918321),"POLYGON((32.262379 39.98914,32.62252 40.344101,33.453407 39.844456,33.091602 39.492069,32.262379 39.98914))",90,50
fossil0078,fossil_Qingdao_China,139,,,POINT(120.3719400000001 36.09861000000006),"POLYGON((119.9297627658416 35.73729905824636,119.9257049183382 36.4582525422405,120.818175081662 36.4582525422405,120.8141172341586 35.73729905824636,119.9297627658416 35.73729905824636))",3,Area Mapping Mode,1,0,1,1,POINT(120.26194 36.20861),"POLYGON((120.076958 35.771065,119.70414 36.103668,120.449005 36.645866,120.821213 36.310955,120.076958 35.771065))",90,50,POINT(120.094883 36.300046),"POLYGON((119.53476 36.401714,119.906784 36.737076,120.653526 36.195774,120.280884 35.862724,119.53476 36.401714))",90,50
fossil0079,fossil_Nagoya_Japan,140,,,POINT(136.906683388 35.18142047000003),"POLYGON((136.4694639788958 34.82008160365573,136.465585393573 35.54114558151836,137.3477813824271 35.54114558151836,137.3439027971043 34.82008160365573,136.4694639788958 34.82008160365573))",3,Area Mapping Mode,1,0,1,1,POINT(136.910707 35.18448),"POLYGON((136.73674 34.744568,136.362183 35.072269,137.086563 35.624142,137.460724 35.294209,136.73674 34.744568))",90,50,POINT(136.910706 35.178361),"POLYGON((136.360733 35.28809,136.734863 35.618023,137.459183 35.066154,137.084656 34.738449,136.360733 35.28809))",90,50
fossil0080,fossil_Montreal_Canada,141,,,POINT(-73.55468999999994 45.51240000000007),"POLYGON((-74.06334700460472 45.15135527299766,-74.06987241254464 45.87112789440741,-73.03950758745523 45.87112789440741,-73.04603299539515 45.15135527299766,-74.06334700460472 45.15135527299766))",4,Area Mapping Mode,1,0,1,1,POINT(-73.549104 45.514603),"POLYGON((-73.892204 45.12009,-74.208984 45.510113,-73.201164 45.908073,-72.88916 45.515293,-73.892204 45.12009))",90,50,POINT(-73.549105 45.510196),"POLYGON((-74.208992 45.510906,-73.896996 45.903675,-72.889275 45.505688,-73.206047 45.115673,-74.208992 45.510906))",90,50
fossil0081,fossil_St_Louis_USA,142,,,POINT(-90.19955999999996 38.62775000000005),"POLYGON((-90.65663347863871 38.26651555365709,-90.66123151795908 38.98715868496308,-89.73788848204084 38.98715868496308,-89.74248652136122 38.26651555365709,-90.65663347863871 38.26651555365709))",4,Area Mapping Mode,1,0,1,1,POINT(-90.195126 38.63061),"POLYGON((-90.409813 38.199852,-90.776505 38.544952,-89.977844 39.06097,-89.612381 38.713383,-90.409813 38.199852))",90,50,POINT(-90.195127 38.62489),"POLYGON((-90.777802 38.707775,-90.412254 39.05529,-89.613823 38.539124,-89.980591 38.194092,-90.777802 38.707775))",90,50
fossil0082,fossil_San_Diego_USA,143,,,POINT(-117.16171 32.71568000000008),"POLYGON((-117.5866643267233 32.35426654593747,-117.5900986643332 33.07562096391155,-116.7333213356668 33.07562096391155,-116.7367556732767 32.35426654593747,-117.5866643267233 32.35426654593747))",3,Area Mapping Mode,1,0,1,1,POINT(-116.94203 32.899458),"POLYGON((-117.094482 32.455181,-117.47139 32.772903,-116.788048 33.343548,-116.411171 33.023777,-117.094482 32.455181))",90,50,POINT(-116.946788 32.645599),"POLYGON((-117.475647 32.7714,-117.098579 33.090115,-116.419434 32.517586,-116.796501 32.200905,-117.475647 32.7714))",90,50
fossil0083,fossil_Jinan_China,144,,,POINT(116.9972200000001 36.66833000000003),"POLYGON((116.5518480608046 36.30703638828586,116.5476746330528 37.02792064711629,117.4467653669474 37.02792064711629,117.4425919391955 36.30703638828586,116.5518480608046 36.30703638828586))",3,Area Mapping Mode,1,0,1,1,POINT(117.00141 36.67131),"POLYGON((116.811195 36.234917,116.439293 36.56979,117.193794 37.107399,117.564987 36.770184,116.811195 36.234917))",90,50,POINT(117.001409 36.66535),"POLYGON((116.437874 36.764233,116.809052 37.10144,117.563477 36.56382,117.191597 36.228954,116.437874 36.764233))",90,50
fossil0084,fossil_Santiago_Chile,145,,,POINT(-70.65001999999998 -33.43721999999997),"POLYGON((-71.08196869692893 -33.79709874014473,-71.07840966892228 -33.07582823635627,-70.22163033107769 -33.07582823635627,-70.21807130307106 -33.79709874014473,-71.08196869692893 -33.79709874014473))",2,Area Mapping Mode,1,0,1,1,POINT(-70.646174 -33.434078),"POLYGON((-70.804855 -33.877251,-71.18132 -33.555256,-70.489105 -32.990704,-70.112534 -33.310608,-70.804855 -33.877251))",90,50,POINT(-70.646173 -33.440362),"POLYGON((-71.179871 -33.316956,-70.803329 -32.997009,-70.11097 -33.561474,-70.487404 -33.883514,-71.179871 -33.316956))",90,50
